model,classifiers,parameters,auc,accuracy_1,precision_1,recall_1,f1_1,accuracy_2,precision_2,recall_2,f1_2,accuracy_5,precision_5,recall_5,f1_5,accuracy_10,precision_10,recall_10,f1_10,accuracy_20,precision_20,recall_20,f1_20,accuracy_30,precision_30,recall_30,f1_30,accuracy_50,precision_50,recall_50,f1_50,sample
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",0.49379328633124764,0.745920041447198,0.24242424242424243,0.009712105445716268,0.018676004669001166,0.740307400051809,0.23110151187904968,0.018557058619493583,0.03435543425911061,0.725498661600898,0.24438687392055267,0.04908081859174471,0.08174465626805315,0.7002849494862274,0.24611398963730569,0.09885535900104059,0.14105419450631032,0.6534841550815992,0.2560449050086356,0.20568851890391954,0.22812079246008848,0.5995164493567049,0.24740932642487046,0.29812695109261184,0.27041057102406796,0.5029358431914343,0.2518780761592263,0.5058966354491848,0.3363117541938087,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1, 'n_jobs': -1}",0.4975249223032362,0.7457473447888784,0.23376623376623376,0.009365244536940686,0.018009004502251125,0.7405664450392885,0.23758099352051837,0.019077349982656956,0.03531867073366511,0.7237716950177014,0.22711571675302245,0.0456122095039889,0.07596764875794339,0.7018392194111044,0.2538860103626943,0.10197710718002082,0.1455085374907201,0.6494257836110872,0.24589810017271158,0.19753728754769337,0.21908059242161954,0.597962179431828,0.24481865284974094,0.29500520291363164,0.26757904672015104,0.4950781452378896,0.24402037820568173,0.49011446409989595,0.3258200265175535,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",0.500047245741742,0.7461790864346775,0.2554112554112554,0.01023239680887964,0.01967650491912623,0.7403937483809688,0.23326133909287258,0.018730489073881373,0.03467651308396211,0.72446248165098,0.23402417962003455,0.04699965313909123,0.07827845176198729,0.6997668595112685,0.24352331606217617,0.09781477627471384,0.13956941351150706,0.6458855021155341,0.23704663212435234,0.19042663891779396,0.21119446047316795,0.6021068992314998,0.25172711571675305,0.30332986472424556,0.27512977819726286,0.4988774717209222,0.24781970468871428,0.4977454040929587,0.33089294978958894,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",0.5033827711817844,0.7453156031430792,0.21212121212121213,0.008498092265001735,0.016341504085376022,0.7404800967101287,0.23542116630669546,0.018903919528269163,0.034997591908813616,0.7267075382091357,0.25647668393782386,0.051508844953173774,0.08578856152512998,0.6996805111821086,0.24309153713298792,0.09764134582032605,0.13932195001237319,0.6502029185735256,0.24784110535405873,0.1990981616371835,0.22081169455664554,0.6044383041188153,0.2556131260794473,0.30801248699271594,0.2793770646531382,0.4981866850876436,0.24712891805543563,0.4963579604578564,0.3299706001037644,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.5039325624710533,0.746438131422157,0.2683982683982684,0.010752688172043012,0.020677005169251295,0.7411708833434073,0.2526997840172786,0.02029136316337149,0.037566222507625625,0.726016751575857,0.24956822107081175,0.050121401318071454,0.08347775852108608,0.703566185994301,0.26252158894645944,0.10544571626777662,0.15045780747339768,0.6501165702443658,0.2476252158894646,0.1989247311827957,0.22061934987497595,0.6028840341939383,0.25302245250431776,0.3048907388137357,0.27654554034922124,0.4976685951126846,0.24661082808047663,0.4953173777315297,0.3292788378393959,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10000, 'n_jobs': -1}",0.49946451004361314,0.7454882998013989,0.22077922077922077,0.008844953173777315,0.01700850425212606,0.7416026249892065,0.2634989200863931,0.02115851543531044,0.03917161663188313,0.7261030999050169,0.2504317789291883,0.05029483177245924,0.08376660889659156,0.7025300060443831,0.25734024179620035,0.10336455081512314,0.14748824548379114,0.6494257836110872,0.24589810017271158,0.19753728754769337,0.21908059242161954,0.6027976858647786,0.2528785261945884,0.3047173083593479,0.2763882334434482,0.5007771349624385,0.24971936793023056,0.5015608740894901,0.3334294114256067,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",0.4932642018167408,0.7461790864346775,0.2554112554112554,0.01023239680887964,0.01967650491912623,0.7416026249892065,0.2634989200863931,0.02115851543531044,0.03917161663188313,0.7282618081340126,0.27202072538860106,0.05463059313215401,0.09098786828422878,0.7044296692858993,0.266839378238342,0.10718002081165452,0.15293244246473645,0.6502029185735256,0.24784110535405873,0.1990981616371835,0.22081169455664554,0.6045246524479752,0.25575705238917673,0.3081859174471037,0.2795343715589114,0.49982730334168035,0.2487695363094724,0.49965313909122444,0.33216118060759786,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",0.5022958599131755,0.7472152663845955,0.30735930735930733,0.012313562261533125,0.023678505919626478,0.7402210517226492,0.22894168466522677,0.018383628165105793,0.03403435543425911,0.7275710215007339,0.2651122625215889,0.05324314949705168,0.08867706528018486,0.7033934893359813,0.2616580310880829,0.10509885535900104,0.14996288047512993,0.652016233485882,0.25237478411053543,0.2027402011793271,0.22485093287170613,0.5993437526983852,0.24712147380541163,0.2977800901838363,0.2700959572125216,0.5026767982039547,0.25161903117174683,0.5053763440860215,0.3359658730616245,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.4960705181227846,0.7470425697262758,0.2987012987012987,0.011966701352757543,0.023011505752876436,0.7425524566099646,0.28725701943844495,0.023066250433576137,0.042703483705249644,0.7275710215007339,0.2651122625215889,0.05324314949705168,0.08867706528018486,0.7014074777653052,0.25172711571675305,0.10110995490808186,0.14427121999505071,0.6505483118901649,0.24870466321243523,0.19979188345473464,0.22158107328332372,0.5990847077109058,0.2466896948762234,0.2972597988206729,0.2696240364952021,0.5000863483291599,0.2490285812969519,0.5001734304543878,0.3325070617397821,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.5042564784389936,0.745920041447198,0.24242424242424243,0.009712105445716268,0.018676004669001166,0.7416889733183663,0.265658747300216,0.02133194588969823,0.039492695456734624,0.724980571625939,0.2392055267702936,0.04804023586541797,0.08001155401502023,0.7001122528279078,0.2452504317789292,0.098508498092265,0.14055926750804257,0.6513254468526034,0.2506476683937824,0.20135275754422477,0.2233121754183497,0.5987393143942664,0.24611398963730569,0.29656607700312176,0.26899480887210947,0.4937829203004922,0.24272515326828425,0.4875130072840791,0.32409062085663226,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",0.49768369750538494,0.7473879630429151,0.31601731601731603,0.012660423170308707,0.024345506086376523,0.740307400051809,0.23110151187904968,0.018557058619493583,0.03435543425911061,0.7262757965633365,0.25215889464594127,0.05064169268123483,0.08434430964760255,0.7038252309817805,0.26381692573402415,0.10596600763094,0.1512001979707993,0.6521025818150419,0.25259067357512954,0.20291363163371487,0.2250432775533756,0.6007253259649425,0.24942429476108233,0.3005549774540409,0.27261286770489224,0.5038856748121924,0.2528279077799845,0.5078043704474505,0.33757998501181763,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",0.5012683821726094,0.7460927381055177,0.2510822510822511,0.010058966354491848,0.019343004835751212,0.7422934116224851,0.28077753779697623,0.022545959070412763,0.04174024723069513,0.7254123132717382,0.24352331606217617,0.04890738813735692,0.08145580589254765,0.6998532078404283,0.24395509499136442,0.09798820672910163,0.13981687701064094,0.6505483118901649,0.24870466321243523,0.19979188345473464,0.22158107328332372,0.5966669544944305,0.24265975820379965,0.2924037460978148,0.26521944313355356,0.49758224678352475,0.2465244797513168,0.4951439472771419,0.3291635441286678,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",0.5063317369277344,0.7456609964597185,0.22943722943722944,0.009191814082552896,0.017675504418876106,0.7398756584060099,0.2203023758099352,0.01768990634755463,0.0327500401348531,0.7267938865382955,0.25734024179620035,0.05168227540756157,0.08607741190063546,0.6991624212071497,0.24050086355785838,0.0966007630939993,0.1378371690175699,0.6503756152318453,0.24827288428324698,0.19944502254595908,0.22119638391998458,0.6027976858647786,0.2528785261945884,0.3047173083593479,0.2763882334434482,0.4992228650375615,0.2481650980053536,0.4984391259105099,0.3313541246325013,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",0.49220944237702363,0.745920041447198,0.24242424242424243,0.009712105445716268,0.018676004669001166,0.7417753216475261,0.2678185745140389,0.021505376344086023,0.03981377428158613,0.7266211898799758,0.2556131260794473,0.05133541449878599,0.0854997111496245,0.6981262412572317,0.23531951640759932,0.09451959764134582,0.13486760702796335,0.6488213453069683,0.24438687392055267,0.19632327436697883,0.21773417964993266,0.6003799326483032,0.24884858952216465,0.29986125563648974,0.2719836400817996,0.4972368534668854,0.24617908643467748,0.4944502254595907,0.32870236928575547,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",0.5056146614174145,0.7458336931180382,0.23809523809523808,0.009538674991328478,0.018342504585626147,0.7401347033934893,0.2267818574514039,0.018210197710718003,0.03371327660940761,0.7269665831966151,0.25906735751295334,0.05202913631633715,0.08665511265164644,0.7007166911320266,0.24827288428324698,0.09972251127297954,0.14229151200197973,0.6506346602193247,0.24892055267702937,0.19996531390912245,0.22177341796499328,0.6033157758397375,0.2537420840529649,0.30575789108567464,0.27733207487808714,0.5065624730161471,0.2555047059839392,0.513180714533472,0.34115409004438807,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",0.5045541794506326,0.7458336931180382,0.23809523809523808,0.009538674991328478,0.018342504585626147,0.740825490026768,0.24406047516198703,0.019597641345820326,0.036281907208219624,0.7247215266384596,0.23661485319516407,0.047519944502254594,0.07914500288850375,0.7004576461445471,0.2469775474956822,0.09920221990981616,0.14154912150457807,0.6495121319402469,0.24611398963730569,0.19771071800208118,0.2192729371032891,0.601070719281582,0.25,0.3012486992715921,0.2732420953279849,0.5023314048873154,0.2512736378551075,0.5046826222684704,0.33550469821871215,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1, 'n_jobs': -1}",0.496709686511593,0.745401951472239,0.21645021645021645,0.008671522719389525,0.01667500416875104,0.7411708833434073,0.2526997840172786,0.02029136316337149,0.037566222507625625,0.7261030999050169,0.2504317789291883,0.05029483177245924,0.08376660889659156,0.697953544598912,0.2344559585492228,0.09417273673257023,0.1343726800296956,0.6477851653570503,0.24179620034542315,0.19424210891432536,0.21542604346989808,0.5978758311026682,0.24467472654001152,0.29483177245924386,0.26742173981437783,0.4966324151627666,0.24557464813055868,0.49323621227887615,0.3278953133106589,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",0.5092690781674865,0.7473879630429151,0.31601731601731603,0.012660423170308707,0.024345506086376523,0.7422070632933253,0.2786177105831533,0.022372528616024973,0.041419168405843636,0.7271392798549348,0.2607944732297064,0.05237599722511273,0.08723281340265743,0.7015801744236249,0.25259067357512954,0.10145681581685743,0.14476614699331847,0.6454537604697349,0.23596718480138168,0.189559486645855,0.21023273706482015,0.6029703825230982,0.2531663788140472,0.30506416926812346,0.27670284725499444,0.5038856748121924,0.2528279077799845,0.5078043704474505,0.33757998501181763,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",0.503988795770546,0.7466971764096365,0.2813852813852814,0.011272979535206382,0.021677505419376353,0.7409118383559278,0.24622030237580994,0.019771071800208116,0.03660298603307112,0.7247215266384596,0.23661485319516407,0.047519944502254594,0.07914500288850375,0.6991624212071497,0.24050086355785838,0.0966007630939993,0.1378371690175699,0.6511527501942838,0.2502158894645941,0.20100589663544918,0.22292748605501056,0.6047836974354546,0.256188831318365,0.30870620881026706,0.28000629227623086,0.5014679215957171,0.2504101545635092,0.5029483177245925,0.33435176111143133,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.4981456420224743,0.7466108280804766,0.27705627705627706,0.011099549080818592,0.02134400533600133,0.7412572316725672,0.2548596112311015,0.02046479361775928,0.03788730133247713,0.72446248165098,0.23402417962003455,0.04699965313909123,0.07827845176198729,0.700543994473707,0.24740932642487046,0.09937565036420395,0.14179658500371195,0.6536568517399188,0.25647668393782386,0.2060353798126951,0.2285054818234276,0.5986529660651067,0.2459700633275763,0.296392646548734,0.2688375019663363,0.5019860115706761,0.2509282445384682,0.5039889004509192,0.33504352337579985,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 10000, 'n_jobs': -1}",0.5039554226706344,0.7457473447888784,0.23376623376623376,0.009365244536940686,0.018009004502251125,0.740825490026768,0.24406047516198703,0.019597641345820326,0.036281907208219624,0.7245488299801399,0.23488773747841105,0.047173083593479014,0.07856730213749277,0.6991624212071497,0.24050086355785838,0.0966007630939993,0.1378371690175699,0.648475951990329,0.24352331606217617,0.19562955254942768,0.21696480092325446,0.5998618426733443,0.24798503166378813,0.298820672910163,0.2710397986471606,0.4977549434418444,0.24669717640963648,0.49549080818591745,0.329394131550124,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",0.4926273114722431,0.746438131422157,0.2683982683982684,0.010752688172043012,0.020677005169251295,0.7401347033934893,0.2267818574514039,0.018210197710718003,0.03371327660940761,0.7262757965633365,0.25215889464594127,0.05064169268123483,0.08434430964760255,0.7010620844486659,0.25,0.1004162330905307,0.1432813659985152,0.6534841550815992,0.2560449050086356,0.20568851890391954,0.22812079246008848,0.6024522925481391,0.2523028209556707,0.30402358654179673,0.2757590058203555,0.49879112339176235,0.24773335635955443,0.4975719736385709,0.3307776560788609,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",0.5014938886202425,0.7476470080303946,0.329004329004329,0.013180714533472077,0.025346006336501584,0.7414299283308868,0.2591792656587473,0.02081165452653486,0.03852945898218012,0.7276573698298938,0.2659758203799655,0.053416579951439475,0.08896591565569036,0.7000259044987479,0.24481865284974094,0.09833506763787721,0.1403118040089087,0.6490803902944478,0.24503454231433505,0.19684356573014222,0.21831121369494136,0.5947672912529143,0.23949337938975246,0.2885882761012834,0.26175869120654394,0.4985320784042829,0.24747431137207496,0.4970516822754076,0.3304317749466767,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.5033836833964647,0.7462654347638373,0.2597402597402597,0.01040582726326743,0.02001000500250125,0.7399620067351697,0.2224622030237581,0.017863336801942423,0.033071118959704604,0.726534841550816,0.2547495682210708,0.051161984044398194,0.085210860774119,0.7043433209567395,0.2664075993091537,0.10700659035726674,0.1526849789656026,0.6485623003194888,0.24373920552677028,0.19580298300381546,0.21715714560492402,0.5966669544944305,0.24265975820379965,0.2924037460978148,0.26521944313355356,0.5018996632415162,0.25084189620930836,0.5038154699965314,0.3349282296650718,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.5017580570190204,0.7454882998013989,0.22077922077922077,0.008844953173777315,0.01700850425212606,0.7418616699766859,0.26997840172786175,0.021678806798473813,0.04013485310643763,0.7257577065883775,0.2469775474956822,0.04960110995490808,0.0826112073945696,0.7019255677402643,0.25431778929188253,0.10215053763440861,0.145756000989854,0.6473534237112512,0.24071675302245252,0.1933749566423864,0.2144643200615503,0.5998618426733443,0.24798503166378813,0.298820672910163,0.2710397986471606,0.49758224678352475,0.2465244797513168,0.4951439472771419,0.3291635441286678,1
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",0.5000014306317662,0.7458336931180382,0.23809523809523808,0.009538674991328478,0.018342504585626147,0.7418616699766859,0.26997840172786175,0.021678806798473813,0.04013485310643763,0.7235989983593818,0.22538860103626943,0.04526534859521332,0.07538994800693241,0.6999395561695881,0.24438687392055267,0.09816163718348941,0.14006434050977482,0.6491667386236076,0.2452504317789292,0.19701699618453,0.21850355837661087,0.6037475174855367,0.25446171560161196,0.3066250433576136,0.278118609406953,0.5041447197996719,0.25308695276746396,0.508324661810614,0.33792586614400183,1
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.5042603316736809,0.7458336931180382,0.23809523809523808,0.009538674991328478,0.018342504585626147,0.7409981866850877,0.24838012958963282,0.019944502254595906,0.03692406485792262,0.7242897849926604,0.23229706390328153,0.04665279223031564,0.0777007510109763,0.6982989379155513,0.23618307426597582,0.09486645855012141,0.13536253402623113,0.6548657283481565,0.2594991364421416,0.20846340617412418,0.2311983073668013,0.5985666177359468,0.24582613701784686,0.29621921609434615,0.2686801950605631,0.5020723598998359,0.251014592867628,0.5041623309053069,0.33515881708652795,1
